name,time,CO2eq,TVOC,dust_LPO_percentage,dust_LPO_time,dust_concentration,humidity,location,sensor_name,tVOC,temperature
sensor_data,1710585163458788387,,,4.31,1293,2259.3001100999995,93,Test_Env,Temperature_Humidity_Sensor,,19
sensor_data,1710585194070662382,,,1.9766666666666666,593,1022.1348438037036,93,Test_Env,Temperature_Humidity_Sensor,,19
sensor_data,1710585223673693939,,,1.91,573,987.6218780999999,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710585253277729058,,,2.04,612,1054.9445503999998,93,Test_Env,Temperature_Humidity_Sensor,,19
sensor_data,1710585332058044983,,,2.41,723,1247.1464931,93,Test_Env,Temperature_Humidity_Sensor,,19
sensor_data,1710585362667912345,,,1.91,573,987.6218780999999,93,Test_Env,Temperature_Humidity_Sensor,,19
sensor_data,1710585419794329356,,,2.32,696,1200.3027647999997,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710585450412167202,,,2.3966666666666665,719,1240.2025524037035,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710585480024126147,,,2.006666666666667,602,1037.6734581037035,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710585509636270132,,,1.7733333333333334,532,916.937714251852,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710585540250331825,,,2.1433333333333335,643,1108.5274302851853,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710585569854317448,,,3.033333333333333,910,1573.6901518518516,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710586099141409840,,,0,0,0,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710586399628609851,,,2.0933333333333333,628,1082.5919521185183,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710586498703113602,,,1.6566666666666667,497,856.6588726037037,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710586559155030816,,,2.12,636,1096.4222207999999,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710586656801187671,,,2.12,636,1096.4222207999999,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710586658195061568,,,0,0,0.62,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710589878603542197,,,3.466666666666667,1040,1803.4469037037036,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710589939056452090,,,1.96,588,1013.5044095999999,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710590068673745956,,,1.9833333333333334,595,1025.5874393518516,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710590129081674288,,,1.5866666666666667,476,820.5140205037037,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710590244481138357,,,2.3866666666666667,716,1234.9955565037035,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710590274907982929,,,2.0833333333333335,625,1077.4067476851853,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710590305332041657,,,1.8233333333333333,547,942.7879924185186,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710590335756062534,,,3.5533333333333332,1066,1849.725377985185,93,Test_Env,Temperature_Humidity_Sensor,,20
sensor_data,1710591281241701682,400,,2.3033333333333332,691,1191.6349988185184,93,Test_Env,Temperature_Humidity_Sensor,0,20
sensor_data,1710591310853638135,400,,1.68,504,868.7106752000001,93,Test_Env,Temperature_Humidity_Sensor,0,20
sensor_data,1710591341465652816,400,,2.223333333333333,667,1150.0585777518515,93,Test_Env,Temperature_Humidity_Sensor,0,20
sensor_data,1710591678835783261,400,,60.5,18150,261141.3075,93,Test_Env,Temperature_Humidity_Sensor,0,20
sensor_data,1710591708436687970,400,,4.39,1317,2303.2509908999996,93,Test_Env,Temperature_Humidity_Sensor,0,20
sensor_data,1710591739043682872,400,,9.54,2862,5570.651650399999,93,Test_Env,Temperature_Humidity_Sensor,0,20
sensor_data,1710591768642701289,400,,3.546666666666667,1064,1846.1613229037039,93,Test_Env,Temperature_Humidity_Sensor,0,20
sensor_data,1710592023833022471,400,,5.446666666666666,1634,2897.8951509037033,93,Test_Env,Temperature_Humidity_Sensor,0,20
sensor_data,1710592053437992823,411,,4.48,1344,2352.8594112,93,Test_Env,Temperature_Humidity_Sensor,4,20
sensor_data,1710592084050944502,410,,6.21,1863,3346.7077870999997,93,Test_Env,Temperature_Humidity_Sensor,0,20
sensor_data,1710592224121056473,400,,6.58,1974,3571.0730231999996,95,Test_Env,Temperature_Humidity_Sensor,0,26
sensor_data,1710592253720915579,416,,8.983333333333333,2695,5162.745522685184,86,Test_Env,Temperature_Humidity_Sensor,0,26
sensor_data,1710592284329985497,400,,6.323333333333333,1897,3414.931227418518,85,Test_Env,Temperature_Humidity_Sensor,2,25
sensor_data,1710592313931003741,400,,5.306666666666667,1592,2817.4594221037037,87,Test_Env,Temperature_Humidity_Sensor,0,24
sensor_data,1710592399145311551,400,,55.28,16584,202955.73582720003,89,Test_Env,Temperature_Humidity_Sensor,0,24
sensor_data,1710592499961284473,400,,7.753333333333333,2326,4316.613241985185,94,Test_Env,SensorRPI,0,22
sensor_data,1710592752310489880,400,0,5.01,1503,2648.7662711,94,Test_Env,SensorRPI,,21
sensor_data,1710592781919407223,400,0,3.756666666666667,1127,1958.7767356037036,94,Test_Env,SensorRPI,,21
sensor_data,1710592812526509718,421,0,5.456666666666667,1637,2903.6616066037036,94,Test_Env,SensorRPI,,21
sensor_data,1710592842125440289,416,3,4.55,1365,2391.5665125,94,Test_Env,SensorRPI,,21
sensor_data,1710594649128127741,400,0,4.996666666666667,1499,2641.238474403704,94,Test_Env,SensorRPI,,21
sensor_data,1710594678759422180,400,0,3.94,1182,2057.7096024,94,Test_Env,SensorRPI,,21
sensor_data,1710594709408483399,400,0,3.236666666666667,971,1681.1759160037038,94,Test_Env,SensorRPI,,21
sensor_data,1710594739047132987,400,0,4.803333333333334,1441,2532.584507151852,94,Test_Env,SensorRPI,,21
sensor_data,1710594973370363762,400,0,3.9633333333333334,1189,2070.344583551852,94,Test_Env,SensorRPI,,21
sensor_data,1710595004019238643,401,3,3.9266666666666667,1178,2050.4941173037037,94,Test_Env,SensorRPI,,21
sensor_data,1710595033638683285,400,0,5.713333333333333,1714,3052.658264385185,93,Test_Env,SensorRPI,,20
sensor_data,1710595063278982392,400,0,4.493333333333333,1348,2360.223824118518,93,Test_Env,SensorRPI,,20
sensor_data,1710764247194858630,400,0,2.526666666666667,758,1307.9706853037037,93,Test_Env,SensorRPI,,19
sensor_data,1710764276859428448,400,0,0.29333333333333333,88,152.85412811851853,93,Test_Env,SensorRPI,,21
sensor_data,1710764307546301094,468,0,0.6866666666666666,206,356.2510725037037,94,Test_Env,SensorRPI,,21
sensor_data,1710764337226251597,531,0,1.3666666666666667,410,706.9970037037036,94,Test_Env,SensorRPI,,21
sensor_data,1710764435266393564,400,0,1.3966666666666667,419,722.4709824037037,94,Test_Env,SensorRPI,,21
sensor_data,1710764464927489816,422,0,0.6066666666666667,182,314.93370610370374,94,Test_Env,SensorRPI,,21
sensor_data,1710764495577081152,463,0,1.06,318,548.8604376000001,93,Test_Env,SensorRPI,,20
sensor_data,1710764525225249874,477,0,0.31333333333333335,94,163.2140963851852,93,Test_Env,SensorRPI,,20
sensor_data,1710764874167455084,400,0,5.833333333333333,1750,3122.9926851851847,93,Test_Env,SensorRPI,,20
sensor_data,1710764903545988380,414,0,3.4633333333333334,1039,1801.6692818851852,93,Test_Env,SensorRPI,,20
sensor_data,1710764934217825220,432,0,5.1433333333333335,1543,2724.295820285185,93,Test_Env,SensorRPI,,20
sensor_data,1710764963847156651,456,55,2.256666666666667,677,1167.3763906037036,93,Test_Env,SensorRPI,,20
sensor_data,1710765103257706524,400,0,4.01,1203,2095.6449411,93,Test_Env,SensorRPI,,20
sensor_data,1710765132925982804,400,0,4.806666666666667,1442,2534.4500821037036,94,Test_Env,SensorRPI,,21
sensor_data,1710765163577778406,400,0,0.7766666666666666,233,402.70980780370365,94,Test_Env,SensorRPI,,21
sensor_data,1710765193225743126,400,0,0.9866666666666667,296,511.04390850370373,94,Test_Env,SensorRPI,,21
sensor_data,1710765402137761900,400,0,4.626666666666667,1388,2434.0861933037036,94,Test_Env,SensorRPI,,21
sensor_data,1710765431765875904,411,0,5.34,1602,2836.5613544,94,Test_Env,SensorRPI,,21
sensor_data,1710765462425945405,57330,60000,1.7033333333333334,511,880.7643768185185,94,Test_Env,SensorRPI,,21
sensor_data,1710765492087740128,57330,60000,0.5633333333333334,169,292.5440722185185,94,Test_Env,SensorRPI,,21
sensor_data,1710765577306351923,400,0,0.7133333333333334,214,370.0189977185185,94,Test_Env,SensorRPI,,21
sensor_data,1710765606937547812,400,0,0.48333333333333334,145,251.18981435185188,94,Test_Env,SensorRPI,,21
sensor_data,1710765637565870455,400,0,0.6466666666666666,194,335.59505490370367,94,Test_Env,SensorRPI,,21
sensor_data,1710765667209127983,406,0,1.5466666666666666,464,799.8662829037037,94,Test_Env,SensorRPI,,21
sensor_data,1710765838526199748,400,0,3.4766666666666666,1043,1808.7807888037034,94,Test_Env,SensorRPI,,21
sensor_data,1710765868185983861,400,0,4.373333333333333,1312,2294.0833889185183,94,Test_Env,SensorRPI,,21
sensor_data,1710765898854404598,400,0,0.6133333333333333,184,318.3776523851851,94,Test_Env,SensorRPI,,21
sensor_data,1710765928485241818,400,0,0.3233333333333333,97,168.3932474185185,94,Test_Env,SensorRPI,,21
sensor_data,1710765982345255517,400,0,1.0233333333333334,307,529.9527417518519,94,Test_Env,SensorRPI,,21
sensor_data,1710766012025301494,886,766,0.30333333333333334,91,158.03439215185188,94,Test_Env,SensorRPI,,21
sensor_data,1710766042666089549,400,0,0.6166666666666667,185,320.0995662037037,94,Test_Env,SensorRPI,,21
sensor_data,1710766072285829151,400,0,0.25,75,130.3996875,94,Test_Env,SensorRPI,,21
sensor_data,1710766293706337921,400,0,10.116666666666667,3035,6011.319191203705,94,Test_Env,SensorRPI,,21
sensor_data,1710766323347277599,400,0,0.9133333333333333,274,473.2215283851852,94,Test_Env,SensorRPI,,21
sensor_data,1710766354025682070,400,0,1.09,327,564.3297519,94,Test_Env,SensorRPI,,21
sensor_data,1710766383665339422,400,0,0.49,147,254.63703389999998,94,Test_Env,SensorRPI,,21
