name,time,channel,pga,raw,scale,voltage
ads1115_data,1747928020416132723,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928030613377502,AIN0,6.144,29,0.0001875,0.0054375
ads1115_data,1747928030809836879,AIN1,6.144,-5,0.0001875,-0.0009375
ads1115_data,1747928031007510544,AIN2,6.144,15333,0.0001875,2.87494
ads1115_data,1747928031204702786,AIN3,6.144,-598,0.0001875,-0.112125
ads1115_data,1747928031400569149,AIN0-AIN1,6.144,1,0.0001875,0.0001875
ads1115_data,1747928031597632281,AIN2-AIN3,6.144,11128,0.0001875,2.0865
ads1115_data,1747928031793470848,AIN0,4.096,38,0.000125,0.00475
ads1115_data,1747928031990363592,AIN1,4.096,19,0.000125,0.002375
ads1115_data,1747928032186369917,AIN2,4.096,19891,0.000125,2.48638
ads1115_data,1747928032382334260,AIN3,4.096,-539,0.000125,-0.067375
ads1115_data,1747928032579044043,AIN0-AIN1,4.096,1,0.000125,0.000125
ads1115_data,1747928032775400810,AIN2-AIN3,4.096,16628,0.000125,2.0785
ads1115_data,1747928032971594152,AIN0,2.048,83,0.0000625,0.0051875
ads1115_data,1747928033168129658,AIN1,2.048,-21,0.0000625,-0.0013125
ads1115_data,1747928033365722434,AIN2,2.048,30794,0.0000625,1.92463
ads1115_data,1747928033561742185,AIN3,2.048,-500,0.0000625,-0.03125
ads1115_data,1747928033757567585,AIN0-AIN1,2.048,3,0.0000625,0.0001875
ads1115_data,1747928033954599421,AIN2-AIN3,2.048,32767,0.0000625,2.04794
ads1115_data,1747928034150974002,AIN0,1.024,141,0.00003125,0.00440625
ads1115_data,1747928034347840154,AIN1,1.024,-52,0.00003125,-0.001625
ads1115_data,1747928034545690336,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747928034743413796,AIN3,1.024,-3872,0.00003125,-0.121
ads1115_data,1747928034939853118,AIN0-AIN1,1.024,3,0.00003125,0.00009375
ads1115_data,1747928035136507734,AIN2-AIN3,1.024,32767,0.00003125,1.02397
ads1115_data,1747928035333470201,AIN0,0.512,362,0.000015625,0.00565625
ads1115_data,1747928035532291227,AIN1,0.512,382,0.000015625,0.00596875
ads1115_data,1747928035730812719,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747928035927359262,AIN3,0.512,12844,0.000015625,0.200687
ads1115_data,1747928036125660385,AIN0-AIN1,0.512,9,0.000015625,0.000140625
ads1115_data,1747928036322896460,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747928036519547910,AIN0,0.256,-225,0.0000078125,-0.00175781
ads1115_data,1747928036719840667,AIN1,0.256,-289,0.0000078125,-0.00225781
ads1115_data,1747928036916715448,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928037112933901,AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928037310266920,AIN0-AIN1,0.256,29,0.0000078125,0.000226563
ads1115_data,1747928037507621865,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928047705462436,AIN0,6.144,27,0.0001875,0.0050625
ads1115_data,1747928047904409461,AIN1,6.144,32,0.0001875,0.006
ads1115_data,1747928048103118674,AIN2,6.144,27280,0.0001875,5.115
ads1115_data,1747928048301814109,AIN3,6.144,13141,0.0001875,2.46394
ads1115_data,1747928048499318775,AIN0-AIN1,6.144,1,0.0001875,0.0001875
ads1115_data,1747928048696759627,AIN2-AIN3,6.144,7850,0.0001875,1.47188
ads1115_data,1747928048895430562,AIN0,4.096,-23,0.000125,-0.002875
ads1115_data,1747928049093507835,AIN1,4.096,-23,0.000125,-0.002875
ads1115_data,1747928049292693322,AIN2,4.096,16897,0.000125,2.11213
ads1115_data,1747928049490382542,AIN3,4.096,7119,0.000125,0.889875
ads1115_data,1747928049685676205,AIN0-AIN1,4.096,1,0.000125,0.000125
ads1115_data,1747928049881350162,AIN2-AIN3,4.096,17385,0.000125,2.17313
ads1115_data,1747928050140196792,AIN0,2.048,43,0.0000625,0.0026875
ads1115_data,1747928050334909774,AIN1,2.048,-50,0.0000625,-0.003125
ads1115_data,1747928050529886144,AIN2,2.048,32767,0.0000625,2.04794
ads1115_data,1747928050725337213,AIN3,2.048,31670,0.0000625,1.97938
ads1115_data,1747928050920814634,AIN0-AIN1,2.048,0,0.0000625,0
ads1115_data,1747928051116902625,AIN2-AIN3,2.048,27082,0.0000625,1.69263
ads1115_data,1747928051313210837,AIN0,1.024,-93,0.00003125,-0.00290625
ads1115_data,1747928051509162940,AIN1,1.024,-32,0.00003125,-0.001
ads1115_data,1747928051704109735,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747928051900416465,AIN3,1.024,32767,0.00003125,1.02397
ads1115_data,1747928052095502926,AIN0-AIN1,1.024,5,0.00003125,0.00015625
ads1115_data,1747928052291259827,AIN2-AIN3,1.024,32767,0.00003125,1.02397
ads1115_data,1747928052486344695,AIN0,0.512,213,0.000015625,0.00332812
ads1115_data,1747928052682036726,AIN1,0.512,401,0.000015625,0.00626563
ads1115_data,1747928052877335704,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747928053072377888,AIN3,0.512,-12639,0.000015625,-0.197484
ads1115_data,1747928053266955871,AIN0-AIN1,0.512,7,0.000015625,0.000109375
ads1115_data,1747928053460986210,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747928053656889869,AIN0,0.256,23,0.0000078125,0.000179687
ads1115_data,1747928053852362864,AIN1,0.256,-398,0.0000078125,-0.00310938
ads1115_data,1747928054048213394,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928054242464194,AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928054439564196,AIN0-AIN1,0.256,27,0.0000078125,0.000210937
ads1115_data,1747928054636293998,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928064833853590,AIN0,6.144,30,0.0001875,0.005625
ads1115_data,1747928065030204319,AIN1,6.144,-7,0.0001875,-0.0013125
ads1115_data,1747928065225454687,AIN2,6.144,10160,0.0001875,1.905
ads1115_data,1747928065421175013,AIN3,6.144,5474,0.0001875,1.02638
ads1115_data,1747928065619371452,AIN0-AIN1,6.144,1,0.0001875,0.0001875
ads1115_data,1747928065814874262,AIN2-AIN3,6.144,11602,0.0001875,2.17537
ads1115_data,1747928066011471397,AIN0,4.096,19,0.000125,0.002375
ads1115_data,1747928066207113743,AIN1,4.096,-24,0.000125,-0.003
ads1115_data,1747928066403063865,AIN2,4.096,15885,0.000125,1.98562
ads1115_data,1747928066598917209,AIN3,4.096,14155,0.000125,1.76938
ads1115_data,1747928066794361056,AIN0-AIN1,4.096,1,0.000125,0.000125
ads1115_data,1747928066989947292,AIN2-AIN3,4.096,16016,0.000125,2.002
ads1115_data,1747928067185288881,AIN0,2.048,-44,0.0000625,-0.00275
ads1115_data,1747928067381013578,AIN1,2.048,-27,0.0000625,-0.0016875
ads1115_data,1747928067577958840,AIN2,2.048,32767,0.0000625,2.04794
ads1115_data,1747928067773830555,AIN3,2.048,32767,0.0000625,2.04794
ads1115_data,1747928067969696325,AIN0-AIN1,2.048,0,0.0000625,0
ads1115_data,1747928068166128147,AIN2-AIN3,2.048,23218,0.0000625,1.45112
ads1115_data,1747928068363113150,AIN0,1.024,-91,0.00003125,-0.00284375
ads1115_data,1747928068572537989,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747928068769201272,AIN3,1.024,22232,0.00003125,0.69475
ads1115_data,1747928068966504291,AIN0-AIN1,1.024,5,0.00003125,0.00015625
ads1115_data,1747928069163412035,AIN2-AIN3,1.024,32294,0.00003125,1.00919
ads1115_data,1747928069360515630,AIN0,0.512,-113,0.000015625,-0.00176563
ads1115_data,1747928069557089024,AIN1,0.512,279,0.000015625,0.00435938
ads1115_data,1747928069755417018,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747928069967375616,AIN3,0.512,11276,0.000015625,0.176187
ads1115_data,1747928070164681598,AIN0-AIN1,0.512,9,0.000015625,0.000140625
ads1115_data,1747928070366161643,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747928070564030806,AIN0,0.256,-374,0.0000078125,-0.00292187
ads1115_data,1747928070762782037,AIN1,0.256,-399,0.0000078125,-0.00311719
ads1115_data,1747928070961743840,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928071158457419,AIN3,0.256,11333,0.0000078125,0.0885391
ads1115_data,1747928071356210565,AIN0-AIN1,0.256,25,0.0000078125,0.000195313
ads1115_data,1747928071554003506,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928081750715067,AIN0,6.144,20,0.0001875,0.00375
ads1115_data,1747928081948860340,AIN1,6.144,32,0.0001875,0.006
ads1115_data,1747928082147628478,AIN2,6.144,28821,0.0001875,5.40394
ads1115_data,1747928082344996867,AIN3,6.144,18395,0.0001875,3.44906
ads1115_data,1747928082543994874,AIN0-AIN1,6.144,0,0.0001875,0
ads1115_data,1747928082742447681,AIN2-AIN3,6.144,11382,0.0001875,2.13413
ads1115_data,1747928082942216553,AIN0,4.096,17,0.000125,0.002125
ads1115_data,1747928083140752970,AIN1,4.096,-11,0.000125,-0.001375
ads1115_data,1747928083338777466,AIN2,4.096,21058,0.000125,2.63225
ads1115_data,1747928083535857838,AIN3,4.096,-913,0.000125,-0.114125
ads1115_data,1747928083732459899,AIN0-AIN1,4.096,1,0.000125,0.000125
ads1115_data,1747928083928599075,AIN2-AIN3,4.096,17466,0.000125,2.18325
ads1115_data,1747928084124567530,AIN0,2.048,91,0.0000625,0.0056875
ads1115_data,1747928084320433189,AIN1,2.048,7,0.0000625,0.0004375
ads1115_data,1747928084516611235,AIN2,2.048,31596,0.0000625,1.97475
ads1115_data,1747928084712906020,AIN3,2.048,528,0.0000625,0.033
ads1115_data,1747928084909154066,AIN0-AIN1,2.048,3,0.0000625,0.0001875
ads1115_data,1747928085104998817,AIN2-AIN3,2.048,32767,0.0000625,2.04794
ads1115_data,1747928085301130808,AIN0,1.024,96,0.00003125,0.003
ads1115_data,1747928085497037171,AIN1,1.024,-96,0.00003125,-0.003
ads1115_data,1747928085692861719,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747928085887878995,AIN3,1.024,23649,0.00003125,0.739031
ads1115_data,1747928086083252491,AIN0-AIN1,1.024,7,0.00003125,0.00021875
ads1115_data,1747928086278367971,AIN2-AIN3,1.024,32767,0.00003125,1.02397
ads1115_data,1747928086472906343,AIN0,0.512,-184,0.000015625,-0.002875
ads1115_data,1747928086669124722,AIN1,0.512,73,0.000015625,0.00114062
ads1115_data,1747928086864892271,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747928087060984021,AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747928087256404554,AIN0-AIN1,0.512,10,0.000015625,0.00015625
ads1115_data,1747928087451517996,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747928087648386296,AIN0,0.256,230,0.0000078125,0.00179688
ads1115_data,1747928087843059353,AIN1,0.256,755,0.0000078125,0.00589844
ads1115_data,1747928088037492337,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928088231483121,AIN3,0.256,-21926,0.0000078125,-0.171297
ads1115_data,1747928088426867172,AIN0-AIN1,0.256,27,0.0000078125,0.000210937
ads1115_data,1747928088630960383,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928098828199681,AIN0,6.144,-15,0.0001875,-0.0028125
ads1115_data,1747928099024491485,AIN1,6.144,-7,0.0001875,-0.0013125
ads1115_data,1747928099219928685,AIN2,6.144,26493,0.0001875,4.96744
ads1115_data,1747928099416364970,AIN3,6.144,18439,0.0001875,3.45731
ads1115_data,1747928099612394702,AIN0-AIN1,6.144,0,0.0001875,0
ads1115_data,1747928099808752635,AIN2-AIN3,6.144,7902,0.0001875,1.48162
ads1115_data,1747928100004535887,AIN0,4.096,-17,0.000125,-0.002125
ads1115_data,1747928100200926580,AIN1,4.096,35,0.000125,0.004375
ads1115_data,1747928100403073249,AIN2,4.096,23413,0.000125,2.92663
ads1115_data,1747928100599256869,AIN3,4.096,21896,0.000125,2.737
ads1115_data,1747928100795579914,AIN0-AIN1,4.096,2,0.000125,0.00025
ads1115_data,1747928100991884773,AIN2-AIN3,4.096,15469,0.000125,1.93363
ads1115_data,1747928101187328009,AIN0,2.048,-47,0.0000625,-0.0029375
ads1115_data,1747928101382758487,AIN1,2.048,-14,0.0000625,-0.000875
ads1115_data,1747928101578391407,AIN2,2.048,32767,0.0000625,2.04794
ads1115_data,1747928101773644626,AIN3,2.048,32767,0.0000625,2.04794
ads1115_data,1747928101968761013,AIN0-AIN1,2.048,3,0.0000625,0.0001875
ads1115_data,1747928102164424636,AIN2-AIN3,2.048,25227,0.0000625,1.57669
ads1115_data,1747928102361734933,AIN0,1.024,34,0.00003125,0.0010625
ads1115_data,1747928102559545393,AIN1,1.024,163,0.00003125,0.00509375
ads1115_data,1747928102756563581,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747928102954747390,AIN3,1.024,32767,0.00003125,1.02397
ads1115_data,1747928103152060779,AIN0-AIN1,1.024,0,0.00003125,0
ads1115_data,1747928103348627341,AIN2-AIN3,1.024,32342,0.00003125,1.01069
ads1115_data,1747928103544846794,AIN0,0.512,-185,0.000015625,-0.00289062
ads1115_data,1747928103742768827,AIN1,0.512,-126,0.000015625,-0.00196875
ads1115_data,1747928103940773045,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747928104138301229,AIN3,0.512,25924,0.000015625,0.405062
ads1115_data,1747928104335062400,AIN0-AIN1,0.512,13,0.000015625,0.000203125
ads1115_data,1747928104531766238,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747928104728576687,AIN0,0.256,-283,0.0000078125,-0.00221094
ads1115_data,1747928104924868084,AIN1,0.256,-394,0.0000078125,-0.00307813
ads1115_data,1747928105122017215,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928105319333086,AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928105516721401,AIN0-AIN1,0.256,31,0.0000078125,0.000242187
ads1115_data,1747928105714351251,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928115911254310,AIN0,6.144,29,0.0001875,0.0054375
ads1115_data,1747928116110556519,AIN1,6.144,33,0.0001875,0.0061875
ads1115_data,1747928116308138277,AIN2,6.144,30022,0.0001875,5.62913
ads1115_data,1747928116507512652,AIN3,6.144,18673,0.0001875,3.50119
ads1115_data,1747928116705605924,AIN0-AIN1,6.144,0,0.0001875,0
ads1115_data,1747928116903701197,AIN2-AIN3,6.144,11266,0.0001875,2.11238
ads1115_data,1747928117101397935,AIN0,4.096,-15,0.000125,-0.001875
ads1115_data,1747928117298915138,AIN1,4.096,-25,0.000125,-0.003125
ads1115_data,1747928117496408730,AIN2,4.096,15269,0.000125,1.90863
ads1115_data,1747928117694062191,AIN3,4.096,2966,0.000125,0.37075
ads1115_data,1747928117889252596,AIN0-AIN1,4.096,2,0.000125,0.00025
ads1115_data,1747928118087162499,AIN2-AIN3,4.096,17423,0.000125,2.17788
ads1115_data,1747928118283664765,AIN0,2.048,61,0.0000625,0.0038125
ads1115_data,1747928118479848070,AIN1,2.048,-37,0.0000625,-0.0023125
ads1115_data,1747928118676537205,AIN2,2.048,30658,0.0000625,1.91613
ads1115_data,1747928118872201551,AIN3,2.048,11058,0.0000625,0.691125
ads1115_data,1747928119067930007,AIN0-AIN1,2.048,2,0.0000625,0.000125
ads1115_data,1747928119263389632,AIN2-AIN3,2.048,32767,0.0000625,2.04794
ads1115_data,1747928119458103503,AIN0,1.024,-91,0.00003125,-0.00284375
ads1115_data,1747928119653329741,AIN1,1.024,-80,0.00003125,-0.0025
ads1115_data,1747928119848416869,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747928120098987818,AIN3,1.024,12578,0.00003125,0.393062
ads1115_data,1747928120294728793,AIN0-AIN1,1.024,5,0.00003125,0.00015625
ads1115_data,1747928120493107656,AIN2-AIN3,1.024,32767,0.00003125,1.02397
ads1115_data,1747928120689224887,AIN0,0.512,222,0.000015625,0.00346875
ads1115_data,1747928120885154324,AIN1,0.512,402,0.000015625,0.00628125
ads1115_data,1747928121080726596,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747928121276082389,AIN3,0.512,-8940,0.000015625,-0.139687
ads1115_data,1747928121471809604,AIN0-AIN1,0.512,7,0.000015625,0.000109375
ads1115_data,1747928121667662523,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747928121863339961,AIN0,0.256,735,0.0000078125,0.00574219
ads1115_data,1747928122059014251,AIN1,0.256,-175,0.0000078125,-0.00136719
ads1115_data,1747928122254170638,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928122450034445,AIN3,0.256,19521,0.0000078125,0.152508
ads1115_data,1747928122647529204,AIN0-AIN1,0.256,30,0.0000078125,0.000234375
ads1115_data,1747928122844960926,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928133041288175,AIN0,6.144,31,0.0001875,0.0058125
ads1115_data,1747928133236959428,AIN1,6.144,19,0.0001875,0.0035625
ads1115_data,1747928133432439294,AIN2,6.144,13937,0.0001875,2.61319
ads1115_data,1747928133628102417,AIN3,6.144,430,0.0001875,0.080625
ads1115_data,1747928133824661738,AIN0-AIN1,6.144,1,0.0001875,0.0001875
ads1115_data,1747928134021413983,AIN2-AIN3,6.144,11603,0.0001875,2.17556
ads1115_data,1747928134216933090,AIN0,4.096,30,0.000125,0.00375
ads1115_data,1747928134412522880,AIN1,4.096,-24,0.000125,-0.003
ads1115_data,1747928134609615994,AIN2,4.096,15278,0.000125,1.90975
ads1115_data,1747928134805227136,AIN3,4.096,10309,0.000125,1.28863
ads1115_data,1747928135001625699,AIN0-AIN1,4.096,1,0.000125,0.000125
ads1115_data,1747928135197841392,AIN2-AIN3,4.096,17392,0.000125,2.174
ads1115_data,1747928135394097345,AIN0,2.048,-25,0.0000625,-0.0015625
ads1115_data,1747928135591458123,AIN1,2.048,-49,0.0000625,-0.0030625
ads1115_data,1747928135787762260,AIN2,2.048,31270,0.0000625,1.95437
ads1115_data,1747928135982790981,AIN3,2.048,26188,0.0000625,1.63675
ads1115_data,1747928136177707999,AIN0-AIN1,2.048,4,0.0000625,0.00025
ads1115_data,1747928136374826482,AIN2-AIN3,2.048,29748,0.0000625,1.85925
ads1115_data,1747928136572144724,AIN0,1.024,-92,0.00003125,-0.002875
ads1115_data,1747928136770066312,AIN1,1.024,-102,0.00003125,-0.0031875
ads1115_data,1747928136967700051,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747928137164206984,AIN3,1.024,19544,0.00003125,0.61075
ads1115_data,1747928137361896407,AIN0-AIN1,1.024,7,0.00003125,0.00021875
ads1115_data,1747928137558317396,AIN2-AIN3,1.024,32767,0.00003125,1.02397
ads1115_data,1747928137755291306,AIN0,0.512,37,0.000015625,0.000578125
ads1115_data,1747928137952755658,AIN1,0.512,-173,0.000015625,-0.00270313
ads1115_data,1747928138150413267,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747928138347216641,AIN3,0.512,-6664,0.000015625,-0.104125
ads1115_data,1747928138545700985,AIN0-AIN1,0.512,8,0.000015625,0.000125
ads1115_data,1747928138742731914,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747928138945090619,AIN0,0.256,65,0.0000078125,0.000507813
ads1115_data,1747928139143377223,AIN1,0.256,530,0.0000078125,0.00414063
ads1115_data,1747928139341758846,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928139541406700,AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928139738656238,AIN0-AIN1,0.256,26,0.0000078125,0.000203125
ads1115_data,1747928139936680381,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928151143516609,AIN0,6.144,-8,0.0001875,-0.0015
ads1115_data,1747928151342732170,AIN1,6.144,-8,0.0001875,-0.0015
ads1115_data,1747928151540651944,AIN2,6.144,19956,0.0001875,3.74175
ads1115_data,1747928151737916259,AIN3,6.144,14897,0.0001875,2.79319
ads1115_data,1747928151934574746,AIN0-AIN1,6.144,1,0.0001875,0.0001875
ads1115_data,1747928152130233888,AIN2-AIN3,6.144,9987,0.0001875,1.87256
ads1115_data,1747928152327019504,AIN0,4.096,-23,0.000125,-0.002875
ads1115_data,1747928152523925359,AIN1,4.096,-24,0.000125,-0.003
ads1115_data,1747928152719339966,AIN2,4.096,28628,0.000125,3.5785
ads1115_data,1747928152914555037,AIN3,4.096,27941,0.000125,3.49262
ads1115_data,1747928153110255420,AIN0-AIN1,4.096,1,0.000125,0.000125
ads1115_data,1747928153305679267,AIN2-AIN3,4.096,11680,0.000125,1.46
ads1115_data,1747928153502132237,AIN0,2.048,-31,0.0000625,-0.0019375
ads1115_data,1747928153698596781,AIN1,2.048,66,0.0000625,0.004125
ads1115_data,1747928153895186175,AIN2,2.048,32767,0.0000625,2.04794
ads1115_data,1747928154091826144,AIN3,2.048,32316,0.0000625,2.01975
ads1115_data,1747928154286936012,AIN0-AIN1,2.048,3,0.0000625,0.0001875
ads1115_data,1747928154482993725,AIN2-AIN3,2.048,23824,0.0000625,1.489
ads1115_data,1747928154678308611,AIN0,1.024,122,0.00003125,0.0038125
ads1115_data,1747928154874203177,AIN1,1.024,194,0.00003125,0.0060625
ads1115_data,1747928155070756701,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747928155265228185,AIN3,1.024,-435,0.00003125,-0.0135937
ads1115_data,1747928155459623059,AIN0-AIN1,1.024,4,0.00003125,0.000125
ads1115_data,1747928155655385737,AIN2-AIN3,1.024,32767,0.00003125,1.02397
ads1115_data,1747928155851109675,AIN0,0.512,239,0.000015625,0.00373438
ads1115_data,1747928156047083741,AIN1,0.512,-165,0.000015625,-0.00257813
ads1115_data,1747928156241917871,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747928156437046906,AIN3,0.512,23399,0.000015625,0.365609
ads1115_data,1747928156633498375,AIN0-AIN1,0.512,13,0.000015625,0.000203125
ads1115_data,1747928156830147529,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747928157027392567,AIN0,0.256,-294,0.0000078125,-0.00229687
ads1115_data,1747928157225798708,AIN1,0.256,-389,0.0000078125,-0.00303906
ads1115_data,1747928157422689859,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928157619943508,AIN3,0.256,8657,0.0000078125,0.0676328
ads1115_data,1747928157816786531,AIN0-AIN1,0.256,30,0.0000078125,0.000234375
ads1115_data,1747928158014991784,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928168212452729,AIN0,6.144,22,0.0001875,0.004125
ads1115_data,1747928168409262122,AIN1,6.144,19,0.0001875,0.0035625
ads1115_data,1747928168604904302,AIN2,6.144,13714,0.0001875,2.57138
ads1115_data,1747928168801105829,AIN3,6.144,-190,0.0001875,-0.035625
ads1115_data,1747928168997297171,AIN0-AIN1,6.144,1,0.0001875,0.0001875
ads1115_data,1747928169193510327,AIN2-AIN3,6.144,11627,0.0001875,2.18006
ads1115_data,1747928169388971175,AIN0,4.096,18,0.000125,0.00225
ads1115_data,1747928169584077524,AIN1,4.096,-25,0.000125,-0.003125
ads1115_data,1747928169781600561,AIN2,4.096,15267,0.000125,1.90837
ads1115_data,1747928169977219203,AIN3,4.096,13926,0.000125,1.74075
ads1115_data,1747928170179221614,AIN0-AIN1,4.096,0,0.000125,0
ads1115_data,1747928170375643269,AIN2-AIN3,4.096,17433,0.000125,2.17912
ads1115_data,1747928170573616617,AIN0,2.048,94,0.0000625,0.005875
ads1115_data,1747928170772471940,AIN1,2.048,104,0.0000625,0.0065
ads1115_data,1747928170970110549,AIN2,2.048,32767,0.0000625,2.04794
ads1115_data,1747928171167639529,AIN3,2.048,16806,0.0000625,1.05038
ads1115_data,1747928171365202232,AIN0-AIN1,2.048,2,0.0000625,0.000125
ads1115_data,1747928171562885100,AIN2-AIN3,2.048,23597,0.0000625,1.47481
ads1115_data,1747928171758125134,AIN0,1.024,68,0.00003125,0.002125
ads1115_data,1747928171955549449,AIN1,1.024,195,0.00003125,0.00609375
ads1115_data,1747928172152077307,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747928172349512362,AIN3,1.024,26104,0.00003125,0.81575
ads1115_data,1747928172547376229,AIN0-AIN1,1.024,4,0.00003125,0.000125
ads1115_data,1747928172743789495,AIN2-AIN3,1.024,32503,0.00003125,1.01572
ads1115_data,1747928172939873264,AIN0,0.512,-64,0.000015625,-0.001
ads1115_data,1747928173137808538,AIN1,0.512,210,0.000015625,0.00328125
ads1115_data,1747928173333754178,AIN2,0.512,32767,0.000015625,0.511984
ads1115_data,1747928173530677218,AIN3,0.512,32360,0.000015625,0.505625
ads1115_data,1747928173728118162,AIN0-AIN1,0.512,7,0.000015625,0.000109375
ads1115_data,1747928173924846593,AIN2-AIN3,0.512,32767,0.000015625,0.511984
ads1115_data,1747928174122882940,AIN0,0.256,-315,0.0000078125,-0.00246094
ads1115_data,1747928174320170607,AIN1,0.256,-159,0.0000078125,-0.00124219
ads1115_data,1747928174518833395,AIN2,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928174715596214,AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928174912762049,AIN0-AIN1,0.256,27,0.0000078125,0.000210937
ads1115_data,1747928175109512720,AIN2-AIN3,0.256,32767,0.0000078125,0.255992
ads1115_data,1747928185306262763,AIN0,6.144,-15,0.0001875,-0.0028125
ads1115_data,1747928185506671445,AIN1,6.144,-15,0.0001875,-0.0028125
ads1115_data,1747928185703561245,AIN2,6.144,10242,0.0001875,1.92037
ads1115_data,1747928185900505433,AIN3,6.144,6426,0.0001875,1.20487
ads1115_data,1747928186096178057,AIN0-AIN1,6.144,1,0.0001875,0.0001875
ads1115_data,1747928186293171726,AIN2-AIN3,6.144,11597,0.0001875,2.17444
ads1115_data,1747928186489539326,AIN0,4.096,-12,0.000125,-0.0015
ads1115_data,1747928186686815438,AIN1,4.096,-25,0.000125,-0.003125
ads1115_data,1747928186883267334,AIN2,4.096,16651,0.000125,2.08137
ads1115_data,1747928187079783155,AIN3,4.096,13779,0.000125,1.72237
ads1115_data,1747928187274674877,AIN0-AIN1,4.096,2,0.000125,0.00025
ads1115_data,1747928187471243142,AIN2-AIN3,4.096,16583,0.000125,2.07288
ads1115_data,1747928187668788937,AIN0,2.048,-36,0.0000625,-0.00225
ads1115_data,1747928187866172974,AIN1,2.048,-49,0.0000625,-0.0030625
ads1115_data,1747928188061567600,AIN2,2.048,32767,0.0000625,2.04794
ads1115_data,1747928188257842682,AIN3,2.048,30569,0.0000625,1.91056
ads1115_data,1747928188452796088,AIN0-AIN1,2.048,0,0.0000625,0
ads1115_data,1747928188649121003,AIN2-AIN3,2.048,25704,0.0000625,1.6065
ads1115_data,1747928188843836671,AIN0,1.024,-82,0.00003125,-0.0025625
ads1115_data,1747928189038516987,AIN1,1.024,183,0.00003125,0.00571875
ads1115_data,1747928189233842372,AIN2,1.024,32767,0.00003125,1.02397
ads1115_data,1747928189429777938,AIN3,1.024,14535,0.00003125,0.454219
ads1115_data,1747928189624241514,AIN0-AIN1,1.024,5,0.00003125,0.00015625
ads1115_data,1747928189819270717,AIN2-AIN3,1.024,32767,0.00003125,1.02397
ads1115_data,1747928190072556387,AIN0,0.512,172,0.000015625,0.0026875
ads1115_data,1747928190269883536,AIN1,0.512,-128,0.000015625,-0.002
ads1115_data,1747928190481077195,AIN2,0.512,32767,0.000015625,0.511984
